1166,4,2010,107
1167,2,2000,108
1168,2,2001,108
1169,2,2002,108
1170,2,2003,108
1171,2,2004,108
1172,2,2005,108
1173,2,2006,108
1174,2,2007,108
1175,2,2008,108
1176,2,2009,108
1177,2,2010,108
1178,3,2000,109
1179,3,2001,109
1180,3,2002,109
1181,3,2003,109
1182,3,2004,109
1183,3,2005,109
1184,3,2006,109
1185,3,2007,109
1186,3,2008,109
1187,4,2009,109
1188,4,2010,109
1189,0,2000,110
1190,0,2001,110
1191,0,2002,110
1192,0,2003,110
1193,0,2004,110
1194,0,2005,110
1195,0,2006,110
1196,0,2007,110
1197,0,2008,110
1198,0,2009,110
1199,0,2010,110
1200,21,2000,111
1201,21,2001,111
1202,22,2002,111
1203,22,2003,111
1204,23,2004,111
1205,23,2005,111
1206,24,2006,111
1207,24,2007,111
1208,24,2008,111
1209,25,2009,111
1210,25,2010,111
1211,16,2000,112
1212,16,2001,112
1213,17,2002,112
1214,17,2003,112
1215,18,2004,112
1216,18,2005,112
1217,19,2006,112
1218,20,2007,112
1219,21,2008,112
1220,21,2009,112
1221,22,2010,112
1222,3,2000,113
1223,3,2001,113
1224,3,2002,113
1225,3,2003,113
1226,3,2004,113
1227,4,2005,113
1228,4,2006,113
1229,4,2007,113
1230,4,2008,113
1231,4,2009,113
1232,4,2010,113
1233,17,2000,114
1234,17,2001,114
1235,18,2002,114
1236,19,2003,114
1237,19,2004,114
1238,20,2005,114
1239,20,2006,114
1240,21,2007,114
1241,22,2008,114
1242,22,2009,114
1243,23,2010,114
1244,30,2000,115
1245,30,2001,115
1246,31,2002,115
1247,31,2003,115
1248,32,2004,115
1249,32,2005,115
1250,32,2006,115
1251,33,2007,115
1252,33,2008,115
1253,34,2009,115
1254,34,2010,115
1255,10,2000,116
1256,10,2001,116
1257,10,2002,116
1258,11,2003,116
1259,11,2004,116
1260,11,2005,116
1261,11,2006,116
1262,12,2007,116
1263,12,2008,116
1264,12,2009,116
1265,13,2010,116
1266,6,2000,117
1267,6,2001,117
1268,7,2002,117
1269,7,2003,117
1270,7,2004,117
1271,7,2005,117
1272,8,2006,117
1273,8,2007,117
1274,8,2008,117
1275,8,2009,117
1276,9,2010,117
1277,1,2000,118
1278,1,2001,118
1279,1,2002,118
1280,1,2003,118
1281,1,2004,118
1282,1,2005,118
1283,1,2006,118
1284,1,2007,118
1285,1,2008,118
1286,1,2009,118
1287,2,2010,118
1288,11,2000,119
1289,12,2001,119
1290,13,2003,119
1291,12,2002,119
1292,13,2004,119
1293,13,2005,119
1294,14,2006,119
1295,14,2007,119
1296,15,2008,119
1297,15,2009,119
1298,16,2010,119
1299,6,2000,120
1300,7,2001,120
1301,7,2002,120
1302,7,2003,120
1303,7,2004,120
1304,8,2005,120
1305,8,2006,120
1306,8,2007,120
1307,9,2008,120
1308,9,2009,120
1309,9,2010,120
1310,15,2000,121
1311,15,2001,121
1312,16,2002,121
1313,16,2003,121
1314,16,2004,121
1315,17,2005,121
1316,17,2006,121
1317,18,2007,121
1318,18,2008,121
1319,18,2009,121
1320,19,2010,121
1321,0,2000,122
1322,0,2001,122
1323,0,2002,122
1324,0,2003,122
1325,0,2004,122
1326,0,2005,122
1327,0,2006,122
1328,0,2007,122
1329,0,2008,122
1330,0,2009,122
1331,0,2010,122
1332,3,2000,123
1333,4,2001,123
1334,4,2002,123
1335,4,2003,123
1336,4,2004,123
1337,4,2005,123
1338,4,2006,123
1339,4,2007,123
1340,4,2008,123
1341,4,2009,123
1342,4,2010,123
1343,7,2000,124
1344,8,2001,124
1345,8,2002,124
1346,8,2003,124
1347,9,2004,124
1348,9,2005,124
1349,9,2006,124
1350,9,2007,124
1351,10,2008,124
1352,10,2009,124
1353,10,2010,124
1354,0,2000,125
1355,0,2001,125
1356,0,2002,125
1357,0,2003,125
1358,0,2004,125
1359,0,2005,125
1360,0,2006,125
1361,0,2007,125
1362,0,2008,125
1363,0,2009,125
1364,0,2010,125
1365,3,2000,126
1366,3,2001,126
1367,3,2002,126
1368,3,2003,126
1369,3,2004,126
1370,3,2005,126
1371,3,2006,126
1372,3,2007,126
1373,3,2008,126
1374,4,2009,126
1375,4,2010,126
1376,51,2000,127
1377,53,2001,127
1378,55,2002,127
1379,56,2003,127
1380,58,2004,127
1381,60,2005,127
1382,62,2006,127
1383,64,2007,127
1384,66,2008,127
1385,68,2009,127
1386,70,2010,127
1387,16,2000,128
1388,17,2001,128
1389,17,2002,128
1390,18,2003,128
1391,18,2004,128
1392,18,2005,128
1393,19,2006,128
1394,19,2007,128
1395,20,2008,128
1396,20,2009,128
1397,21,2010,128
1398,0,2000,129
1399,0,2001,129
1400,0,2002,129
1401,0,2003,129
1402,0,2004,129
1403,0,2005,129
1404,0,2006,129
1405,0,2007,129
1406,0,2008,129
1407,0,2009,129
1408,0,2010,129
1409,65,2000,130
1410,66,2001,130
1411,68,2002,130
1412,69,2003,130
1413,71,2004,130
1414,72,2005,130
1415,74,2006,130
1416,75,2007,130
1417,77,2008,130
1418,78,2009,130
1419,80,2010,130
1420,0,2000,131
1421,0,2001,131
1422,0,2002,131
1423,0,2003,131
1424,0,2004,131
1425,0,2005,131
1426,0,2006,131
1427,0,2007,131
1428,0,2008,131
1429,0,2009,131
1430,0,2010,131
1431,4,2000,132
1432,4,2001,132
1433,4,2002,132
1434,4,2003,132
1435,4,2004,132
1436,5,2005,132
1437,5,2006,132
1438,5,2007,132
1439,5,2008,132
1440,5,2009,132
1441,5,2010,132
1442,64,2000,133
1443,66,2001,133
1444,68,2002,133
1445,70,2003,133
1446,72,2004,133
1447,74,2005,133
1448,77,2006,133
1449,79,2007,133
1450,82,2008,133
1451,85,2009,133
1452,88,2010,133
1453,1,2000,134
1454,1,2001,134
1455,1,2002,134
1456,1,2003,134
1457,1,2004,134
1458,1,2005,134
1459,1,2006,134
1460,1,2007,134
1461,1,2008,134
